prot,lig,score
4b6r_protein,4b6r,0.91501975
6ebe_protein,6ebe,0.90195245
2y5k_protein,2y5k,0.8443905
5i8b_protein,5i8b,0.0
5w88_protein,5w88,0.33189654
4g8m_protein,4g8m,0.45031056
4lgu_protein,4lgu,0.9341603
3ui7_protein,3ui7,0.8654891
1xoe_protein,1xoe,0.8092217
4b95_protein,4b95,0.89528596
3g45_protein,3g45,0.95827985
5e7r_protein,5e7r,0.19388169
3d9m_protein,3d9m,0.16163976
5f63_protein,5f63,0.4617052
4od9_protein,4od9,0.13017456
5ngz_protein,5ngz,0.0
4hco_protein,4hco,0.9314346
6b98_protein,6b98,0.565
1sqn_protein,1sqn,0.7801599
3owj_protein,3owj,0.2871875
2p2h_protein,2p2h,0.15967092
4ir6_protein,4ir6,0.9058185
1h27_protein,1h27,0.3159414
4at4_protein,4at4,0.8441658
1i9l_protein,1i9l,0.8494118
4hgs_protein,4hgs,0.8052503
3iub_protein,3iub,0.883515
5fdg_protein,5fdg,0.21761364
6ew7_protein,6ew7,0.28666282
6hqy_protein,6hqy,0.9393673
3ad8_protein,3ad8,0.56777495
5cst_protein,5cst,0.85983396
4llp_protein,4llp,0.6755102
2ceo_protein,2ceo,0.84861594
2wa3_protein,2wa3,0.9135338
4kb8_protein,4kb8,0.16703442
1juf_protein,1juf,0.047851905
7upj_protein,7upj,0.6937984
3hkn_protein,3hkn,0.317757
5uqx_protein,5uqx,0.957553
2jk7_protein,2jk7,0.76014763
4ye3_protein,4ye3,0.61549354
6fgy_protein,6fgy,0.81842506
5tg4_protein,5tg4,0.8432755
4bo3_protein,4bo3,0.53962463
4joa_protein,4joa,0.1977539
1ph0_protein,1ph0,0.53219175
3o88_protein,3o88,0.4649072
4o91_protein,4o91,0.15608723
1c3e_protein,1c3e,0.8840543
6aqf_protein,6aqf,0.9741533
3k0k_protein,3k0k,0.87522364
4izm_protein,4izm,0.91169727
3ej1_protein,3ej1,0.6891129
1mns_protein,1mns,0.18125854
5e3d_protein,5e3d,1.0
4e3g_protein,4e3g,0.8605578
3ctj_protein,3ctj,0.6545285
5fox_protein,5fox,0.7920032
5ntq_protein,5ntq,0.83242095
6dh7_protein,6dh7,0.59973097
3d9v_protein,3d9v,0.62519026
4gye_protein,4gye,0.41061988
5xff_protein,5xff,0.1585167
5yyf_protein,5yyf,0.24460874
2r5p_protein,2r5p,0.6478989
3o8h_protein,3o8h,0.53255427
4zpe_protein,4zpe,0.5630692
6ht1_protein,6ht1,0.9607909
5iu4_protein,5iu4,0.9765625
1lvc_protein,1lvc,0.4439595
4jwr_protein,4jwr,0.92815536
4ymq_protein,4ymq,0.36025873
5o0b_protein,5o0b,0.0
1jjt_protein,1jjt,0.83066505
2zx6_protein,2zx6,0.013425664
3g31_protein,3g31,0.0
4k69_protein,4k69,0.69096774
4p10_protein,4p10,0.6656892
5jz9_protein,5jz9,0.3811787
2itt_protein,2itt,0.9590909
1ym4_protein,1ym4,0.2887506
5olb_protein,5olb,0.6899414
3tct_protein,3tct,0.98987854
4j1e_protein,4j1e,0.952412
4tww_protein,4tww,0.85536397
5i3x_protein,5i3x,0.6485944
4joo_protein,4joo,0.82342654
3g2j_protein,3g2j,0.94143355
5ggj_protein,5ggj,0.8861386
2osc_protein,2osc,0.8197556
3oyn_protein,3oyn,0.8736952
2aa9_protein,2aa9,0.9873595
5h8e_protein,5h8e,0.80278766
5bpa_protein,5bpa,0.18715847
3r8z_protein,3r8z,0.8567468
1s64_protein,1s64,0.2885514
5u0z_protein,5u0z,0.72217745
1loq_protein,1loq,0.0
3m3z_protein,3m3z,0.8480132
4na7_protein,4na7,0.47605634
3lbz_protein,3lbz,0.002352572
3g9n_protein,3g9n,0.87063956
1m13_protein,1m13,0.19976076
5nka_protein,5nka,0.546627
6ayq_protein,6ayq,0.97824633
5d47_protein,5d47,0.9448768
6hoy_protein,6hoy,0.1452206
2wzy_protein,2wzy,0.0
5f2r_protein,5f2r,0.65355235
5tw3_protein,5tw3,0.6826999
3s77_protein,3s77,0.5655271
5ox5_protein,5ox5,0.0
4qz1_protein,4qz1,0.5158635
2weh_protein,2weh,0.7868957
3ddq_protein,3ddq,0.7974407
4kxm_protein,4kxm,0.8735012
1jcx_protein,1jcx,0.6945466
2brn_protein,2brn,0.8941718
5u4c_protein,5u4c,0.9383838
6cf5_protein,6cf5,0.7468454
5arf_protein,5arf,0.8439425
4fgx_protein,4fgx,0.42742348
5l4f_protein,5l4f,0.0
3gk1_protein,3gk1,0.005844156
1jq3_protein,1jq3,0.43460265
4zsj_protein,4zsj,0.12981163
4jia_protein,4jia,0.63814104
4y5d_protein,4y5d,0.7145809
2uw0_protein,2uw0,0.92400485
2jnp_protein,2jnp,0.5298611
4zim_protein,4zim,0.587963
3jq7_protein,3jq7,0.91648823
2zdt_protein,2zdt,0.2535261
3zmt_protein,3zmt,0.47554347
4j0t_protein,4j0t,0.90769756
6cpw_protein,6cpw,0.6447205
3blu_protein,3blu,0.71475565
1ouk_protein,1ouk,0.7259317
5hl9_protein,5hl9,0.8775917
3o6m_protein,3o6m,0.075541124
5q1b_protein,5q1b,0.83816123
3jqb_protein,3jqb,0.0
5yg3_protein,5yg3,0.8786611
1pyn_protein,1pyn,0.771436
4er1_protein,4er1,0.50040895
2aq7_protein,2aq7,0.97823983
4wyp_protein,4wyp,0.18498819
3r5j_protein,3r5j,0.80263156
6ggn_protein,6ggn,0.20144992
4pvv_protein,4pvv,0.0
2lyb_protein,2lyb,0.07786885
5ka3_protein,5ka3,0.9711055
1a8i_protein,1a8i,0.9779676
1t79_protein,1t79,0.0
2zpk_protein,2zpk,0.0738871
5aoi_protein,5aoi,0.44918397
4yrc_protein,4yrc,0.6257928
1bma_protein,1bma,0.8019324
5xs2_protein,5xs2,0.7612745
4rss_protein,4rss,0.73279816
2hxq_protein,2hxq,0.9571778
4io4_protein,4io4,0.7146974
4n99_protein,4n99,0.28388998
4eky_protein,4eky,0.91929615
4l09_protein,4l09,1.0
1prm_protein,1prm,0.054848693
3pxy_protein,3pxy,0.33385482
5d26_protein,5d26,0.80128205
2an5_protein,2an5,0.39427862
4lv3_protein,4lv3,0.4460177
6f5u_protein,6f5u,0.28335452
3uug_protein,3uug,0.55835634
3r8v_protein,3r8v,0.7019651
1fo2_protein,1fo2,0.0
5kpk_protein,5kpk,0.83688784
2ces_protein,2ces,0.98674244
5ggl_protein,5ggl,0.8994845
3u3z_protein,3u3z,0.47507912
4ovz_protein,4ovz,0.8296159
5v5n_protein,5v5n,0.08000655
1ndw_protein,1ndw,0.8683206
2ra0_protein,2ra0,0.8954849
5y94_protein,5y94,0.81121397
1szd_protein,1szd,0.0
1syo_protein,1syo,0.9446108
1mqd_protein,1mqd,1.0
4muw_protein,4muw,0.7123223
3sio_protein,3sio,0.19768856
2ha0_protein,2ha0,0.55530477
4kin_protein,4kin,0.8658399
3si3_protein,3si3,0.6838896
1bty_protein,1bty,1.0
4i7p_protein,4i7p,0.0
4jjs_protein,4jjs,0.79927886
2ajb_protein,2ajb,0.8227586
2vnt_protein,2vnt,0.6758299
3zxr_protein,3zxr,0.94072163
2oyk_protein,2oyk,0.8880208
3iad_protein,3iad,0.69542617
3abu_protein,3abu,0.6680084
5t8p_protein,5t8p,0.0
4his_protein,4his,0.71276593
5ai6_protein,5ai6,0.3731685
3ti6_protein,3ti6,0.9190141
3kcf_protein,3kcf,0.372557
4qpl_protein,4qpl,0.7055985
1j36_protein,1j36,0.846952
1q5l_protein,1q5l,0.35577646
3p7a_protein,3p7a,0.918314
1hpv_protein,1hpv,0.8266051
3rtn_protein,3rtn,0.72391856
5w19_protein,5w19,0.5385835
3fmq_protein,3fmq,0.8405033
3fi2_protein,3fi2,0.8042328
5lx6_protein,5lx6,0.53174603
5tza_protein,5tza,0.85745615
5wbk_protein,5wbk,0.0
5moe_protein,5moe,0.0
1zky_protein,1zky,0.64178574
6d28_protein,6d28,0.7080537
4dhl_protein,4dhl,0.0
4lbo_protein,4lbo,0.7632135
3rt4_protein,3rt4,0.37297618
3gs7_protein,3gs7,0.23493543
3ska_protein,3ska,0.8904066
1msn_protein,1msn,0.8035858
2oyl_protein,2oyl,0.9026204
2fgh_protein,2fgh,0.0
4r92_protein,4r92,0.9094353
3liw_protein,3liw,0.1342246
5nad_protein,5nad,0.75645834
1od8_protein,1od8,0.8813043
2ylp_protein,2ylp,0.0
2cht_protein,2cht,0.0
3cbp_protein,3cbp,0.0
5j18_protein,5j18,0.0
6eed_protein,6eed,0.7458292
1bnq_protein,1bnq,0.8652052
4g55_protein,4g55,0.27847072
5ut0_protein,5ut0,0.7582615
3l4y_protein,3l4y,0.90043926
4jmg_protein,4jmg,0.0
3v0p_protein,3v0p,0.46778655
1htg_protein,1htg,0.207954
2h6t_protein,2h6t,0.6587091
4fli_protein,4fli,0.88607144
5orl_protein,5orl,0.0
3dp1_protein,3dp1,0.190486
5ezz_protein,5ezz,0.73848236
1n9m_protein,1n9m,0.9729242
3rm9_protein,3rm9,0.26443002
5wzs_protein,5wzs,0.8996599
3ocb_protein,3ocb,0.8327633
4y3y_protein,4y3y,0.22506739
4pgh_protein,4pgh,0.00020128825
5afj_protein,5afj,0.0
3iue_protein,3iue,0.6008902
1hqf_protein,1hqf,0.82514733
5u7m_protein,5u7m,0.6708369
6bee_protein,6bee,0.67304915
4xjt_protein,4xjt,0.9582534
1o5b_protein,1o5b,0.9890591
2rcw_protein,2rcw,0.7892964
2r7b_protein,2r7b,0.89962685
4rse_protein,4rse,0.96159875
5cnj_protein,5cnj,0.77088946
1q8u_protein,1q8u,0.6840701
4fcq_protein,4fcq,0.25519803
4k6w_protein,4k6w,0.23811758
1z3j_protein,1z3j,0.79469275
1e55_protein,1e55,0.514862
4y85_protein,4y85,0.88384145
3zt1_protein,3zt1,0.68333334
5qaj_protein,5qaj,0.7798834
5wfz_protein,5wfz,0.6498609
4hvg_protein,4hvg,0.9367031
5jal_protein,5jal,0.73054755
3k15_protein,3k15,0.90625
4rj6_protein,4rj6,0.2210803
1g7g_protein,1g7g,0.60694945
2pze_protein,2pze,0.64744526
3zxh_protein,3zxh,0.86393327
1yvf_protein,1yvf,0.73733336
3tfn_protein,3tfn,0.21646342
4gjc_protein,4gjc,0.78483605
3rw9_protein,3rw9,0.5971116
1xh6_protein,1xh6,0.651648
2j34_protein,2j34,0.9278788
1c2t_protein,1c2t,0.8455734
3zdh_protein,3zdh,0.676868
2qhd_protein,2qhd,0.505914
3w2t_protein,3w2t,0.8379777
1p6e_protein,1p6e,0.66887224
3dxh_protein,3dxh,0.94205296
1fwu_protein,1fwu,0.82190263
2jkq_protein,2jkq,0.2886634
1g05_protein,1g05,0.8523707
4gah_protein,4gah,0.0066682263
3npc_protein,3npc,0.5640055
2xui_protein,2xui,0.6184028
4lm2_protein,4lm2,0.8385417
6cwi_protein,6cwi,0.0
2jdt_protein,2jdt,0.6119281
5gx6_protein,5gx6,0.95029587
1a9m_protein,1a9m,0.70568836
4eo6_protein,4eo6,0.9392023
2hiz_protein,2hiz,0.0
1duv_protein,1duv,0.9457965
3i0s_protein,3i0s,0.8044355
2vta_protein,2vta,0.38949275
2a3x_protein,2a3x,0.63665086
5fnq_protein,5fnq,0.36593407
1kl5_protein,1kl5,0.55842185
3hxd_protein,3hxd,0.12366003
6g97_protein,6g97,0.7633418
5a7y_protein,5a7y,0.6783419
4pzv_protein,4pzv,0.021672875
6dj1_protein,6dj1,0.6666098
5c2h_protein,5c2h,0.56054056
3s22_protein,3s22,0.79275244
5ylv_protein,5ylv,0.0
4exs_protein,4exs,0.64224136
1wht_protein,1wht,0.0
3inh_protein,3inh,0.84981346
3tfv_protein,3tfv,0.33977902
5aaa_protein,5aaa,0.8006667
4qmm_protein,4qmm,0.24799822
3g72_protein,3g72,0.7058233
4qjw_protein,4qjw,0.5005669
4f7v_protein,4f7v,0.47380635
1lhg_protein,1lhg,0.80562276
2vvc_protein,2vvc,0.81560284
3kqr_protein,3kqr,0.95487803
3jxw_protein,3jxw,0.70256025
2p3d_protein,2p3d,0.6673387
3qfd_protein,3qfd,0.026567737
4ehz_protein,4ehz,0.9948598
4oq6_protein,4oq6,0.0
3hb4_protein,3hb4,0.0
3ezr_protein,3ezr,0.28073248
3fzn_protein,3fzn,0.7000998
6htt_protein,6htt,0.97887325
4rr6_protein,4rr6,0.89827204
1d5j_protein,1d5j,0.8679525
5ne1_protein,5ne1,0.3375839
4aua_protein,4aua,0.32909784
5akw_protein,5akw,0.91477275
6gjj_protein,6gjj,0.9128486
4j3e_protein,4j3e,0.6098105
1qca_protein,1qca,0.0
3mpm_protein,3mpm,0.20813586
3s9i_protein,3s9i,0.9275053
1thz_protein,1thz,0.21649916
4q6f_protein,4q6f,0.68967336
5adr_protein,5adr,0.8599733
3mxe_protein,3mxe,0.616471
5kcx_protein,5kcx,0.40501904
3udr_protein,3udr,0.9186876
3d28_protein,3d28,0.9379968
1hfs_protein,1hfs,0.0
3nij_protein,3nij,0.7491497
5wap_protein,5wap,0.16836734
5ccl_protein,5ccl,0.2344132
5wyr_protein,5wyr,0.0001839588
4d09_protein,4d09,0.7391667
1p17_protein,1p17,0.86658454
4qtl_protein,4qtl,0.43062967
5a5p_protein,5a5p,0.91091955
1zog_protein,1zog,0.6231959
4jv7_protein,4jv7,0.9722222
6h29_protein,6h29,0.6276316
4ipi_protein,4ipi,0.79264706
4rpn_protein,4rpn,0.457563
3uli_protein,3uli,0.26127213
6dk1_protein,6dk1,0.0
3s2v_protein,3s2v,0.93378186
3fr2_protein,3fr2,0.375
4ln7_protein,4ln7,0.43727916
4x24_protein,4x24,0.73806816
3d4q_protein,3d4q,0.22021593
2wxf_protein,2wxf,0.85494226
3qx5_protein,3qx5,0.55947477
4ia0_protein,4ia0,0.55348
2cbu_protein,2cbu,0.9427593
1q65_protein,1q65,0.8543074
4bgh_protein,4bgh,0.5479452
5gid_protein,5gid,0.44397116
1vsn_protein,1vsn,0.8852509
4r4o_protein,4r4o,0.90294117
5aki_protein,5aki,0.0
1ce5_protein,1ce5,1.0
1tg5_protein,1tg5,0.9213215
5l8y_protein,5l8y,0.6884328
3v43_protein,3v43,0.0
6cpa_protein,6cpa,0.62550503
1bsk_protein,1bsk,0.8131673
5alj_protein,5alj,0.26596293
1g7f_protein,1g7f,0.8004779
4hyi_protein,4hyi,0.7147028
4ded_protein,4ded,0.7668874
5t4h_protein,5t4h,0.6909806
5mw6_protein,5mw6,0.8228988
3n7s_protein,3n7s,0.033134375
3p3s_protein,3p3s,0.27217743
3fxv_protein,3fxv,0.79516715
3wd9_protein,3wd9,0.67166495
2f89_protein,2f89,0.9177852
2r3g_protein,2r3g,0.31238186
3lxo_protein,3lxo,0.8836735
1g2o_protein,1g2o,0.7756579
1i7g_protein,1i7g,0.8112426
6e99_protein,6e99,0.6969078
5d9p_protein,5d9p,0.10631128
5llh_protein,5llh,0.7640187
2c1a_protein,2c1a,0.5321782
1mj7_protein,1mj7,0.3452381
4axm_protein,4axm,0.8488287
4edu_protein,4edu,0.0046391753
4ih7_protein,4ih7,0.86008674
4xu2_protein,4xu2,0.72139055
3bi0_protein,3bi0,0.9118705
2vmc_protein,2vmc,0.11754115
4ybk_protein,4ybk,0.7778276
5u8f_protein,5u8f,0.84241855
3gen_protein,3gen,0.59851694
5q1g_protein,5q1g,0.22069335
2q6f_protein,2q6f,0.6737717
3k16_protein,3k16,0.8976415
1b0h_protein,1b0h,0.6998882
1ecv_protein,1ecv,0.962963
5kqx_protein,5kqx,0.64942324
2jt6_protein,2jt6,0.5080288
2wbb_protein,2wbb,0.9594907
5akk_protein,5akk,0.0
3bzi_protein,3bzi,0.67782426
4u0c_protein,4u0c,0.0020283975
4z2k_protein,4z2k,0.119745225
4jc1_protein,4jc1,0.9047278
2c4f_protein,2c4f,0.24000753
3zll_protein,3zll,0.00042158517
5wio_protein,5wio,0.0
4bjx_protein,4bjx,0.33997786
1uml_protein,1uml,0.6826633
4uvw_protein,4uvw,0.9743685
3ud8_protein,3ud8,0.8073497
2hb9_protein,2hb9,0.0
1rej_protein,1rej,0.8235805
1tvo_protein,1tvo,0.1954266
5ltn_protein,5ltn,0.16993465
5wo4_protein,5wo4,0.67861176
4o0r_protein,4o0r,0.67591536
5klt_protein,5klt,0.0
1g35_protein,1g35,0.2948514
1uyc_protein,1uyc,0.95078397
3rmf_protein,3rmf,0.8124306
4o3t_protein,4o3t,0.0
2v59_protein,2v59,0.9244088
2bmg_protein,2bmg,0.4213599
2xdl_protein,2xdl,0.92740285
5wdc_protein,5wdc,0.38675496
3b4p_protein,3b4p,0.0
6hu0_protein,6hu0,0.9228395
5dls_protein,5dls,0.5951957
6f7q_protein,6f7q,0.0
5xpp_protein,5xpp,0.5674089
4jgv_protein,4jgv,0.0
2h42_protein,2h42,0.69234973
4mq2_protein,4mq2,0.1315706
4anb_protein,4anb,0.8584672
4q83_protein,4q83,0.8289817
6clv_protein,6clv,0.6834638
5izf_protein,5izf,0.46699437
3nfl_protein,3nfl,0.7754237
2qfu_protein,2qfu,0.9660326
4qer_protein,4qer,0.047021944
5zms_protein,5zms,0.29951692
1kyv_protein,1kyv,0.24978109
5fwr_protein,5fwr,0.91376305
3qw8_protein,3qw8,0.6035523
1fl6_protein,1fl6,0.11646936
1czc_protein,1czc,0.95
5j9z_protein,5j9z,0.61688703
1g45_protein,1g45,0.9349882
5w0l_protein,5w0l,0.9438776
6eq4_protein,6eq4,0.81272894
2qrp_protein,2qrp,0.82596254
3pi5_protein,3pi5,0.852907
3dri_protein,3dri,0.23379923
5vdr_protein,5vdr,0.3079761
2bys_protein,2bys,0.8556911
4djq_protein,4djq,0.68938196
4llk_protein,4llk,0.8550296
5llg_protein,5llg,0.8565271
4g8v_protein,4g8v,0.89181525
3f18_protein,3f18,0.93402153
5w8h_protein,5w8h,0.8360806
1ikw_protein,1ikw,0.9628483
1afl_protein,1afl,0.53393817
1nlp_protein,1nlp,0.0
5oq4_protein,5oq4,0.6847826
4u0w_protein,4u0w,0.0
4x61_protein,4x61,0.7048067
5tbm_protein,5tbm,0.9979142
1mh5_protein,1mh5,0.35395685
3ion_protein,3ion,0.84269357
2xi7_protein,2xi7,0.0
4wsy_protein,4wsy,0.22222222
3tv8_protein,3tv8,1.0
1i8z_protein,1i8z,0.5814303
1jij_protein,1jij,0.83713806
2hy0_protein,2hy0,0.9675
4g8y_protein,4g8y,0.9280604
4cpz_protein,4cpz,0.8736842
5xmt_protein,5xmt,0.9108025
6ced_protein,6ced,0.8654255
4app_protein,4app,0.14562842
1l83_protein,1l83,0.914823
5em5_protein,5em5,0.69649935
3oyw_protein,3oyw,0.91933334
3kqo_protein,3kqo,0.641875
4rwk_protein,4rwk,0.74518687
5gn9_protein,5gn9,0.0
4awk_protein,4awk,0.1719057
1i37_protein,1i37,1.0
4orx_protein,4orx,0.008045754
1f9g_protein,1f9g,0.0
2aei_protein,2aei,0.585031
6fii_protein,6fii,0.23010471
2viz_protein,2viz,0.66974676
2a4l_protein,2a4l,0.67251134
5ap6_protein,5ap6,0.88928574
4zj8_protein,4zj8,0.0
2q3z_protein,2q3z,0.0
1b5h_protein,1b5h,0.8363487
6f22_protein,6f22,0.95981455
5ndf_protein,5ndf,0.0
1sr7_protein,1sr7,0.8282652
4u45_protein,4u45,0.39583334
4no9_protein,4no9,0.7855206
4e4l_protein,4e4l,0.76745635
6g1w_protein,6g1w,0.5923664
5o55_protein,5o55,0.43876082
5ldp_protein,5ldp,0.66956884
3eq8_protein,3eq8,0.6540376
5tzy_protein,5tzy,0.005415617
1v1k_protein,1v1k,0.46329454
4fvr_protein,4fvr,0.76211584
2chx_protein,2chx,0.9894034
6eeh_protein,6eeh,0.8697691
5c6v_protein,5c6v,0.0
4pn1_protein,4pn1,0.0
1svh_protein,1svh,0.78706086
5z68_protein,5z68,0.0
1q8w_protein,1q8w,0.4932624
5tl9_protein,5tl9,0.70352197
3f7h_protein,3f7h,0.83512545
2z1w_protein,2z1w,0.99376416
1w8l_protein,1w8l,0.36829653
2iw9_protein,2iw9,0.67176473
4mf1_protein,4mf1,0.5516529
4kw6_protein,4kw6,0.0
4msl_protein,4msl,0.72827744
4ek9_protein,4ek9,0.98066103
1rgk_protein,1rgk,0.9759358
5lj0_protein,5lj0,0.82537687
1eou_protein,1eou,0.4724939
2hl4_protein,2hl4,0.77286285
1uvt_protein,1uvt,0.43026063
1utr_protein,1utr,0.00064102566
2ien_protein,2ien,0.79683316
4olc_protein,4olc,0.0
5lxc_protein,5lxc,0.73991174
2k62_protein,2k62,0.075324364
3b28_protein,3b28,0.9617391
5wex_protein,5wex,0.9315145
2xml_protein,2xml,0.9460641
4oc4_protein,4oc4,0.8471057
5mts_protein,5mts,0.81595576
3rxh_protein,3rxh,0.7394663
1mui_protein,1mui,0.6764923
4unp_protein,4unp,0.35967743
1my3_protein,1my3,0.9960526
5t2g_protein,5t2g,0.8388457
3dkj_protein,3dkj,0.0
1drj_protein,1drj,0.4627846
3k26_protein,3k26,0.82328606
2x00_protein,2x00,0.6180556
4e0x_protein,4e0x,0.9767327
3hqr_protein,3hqr,0.0
4jrv_protein,4jrv,0.87434
3upf_protein,3upf,nan
4bs5_protein,4bs5,0.8283898
2fjp_protein,2fjp,0.63025
5ajz_protein,5ajz,0.96511626
5ime_protein,5ime,0.43145832
1akv_protein,1akv,0.9148032
5lu2_protein,5lu2,0.46488872
5ehr_protein,5ehr,0.77355075
4an1_protein,4an1,0.6451422
2gmx_protein,2gmx,0.86401516
2sfp_protein,2sfp,0.0
2hqu_protein,2hqu,0.65841585
4guj_protein,4guj,0.95140517
2pvm_protein,2pvm,0.75609756
3zxv_protein,3zxv,0.9207792
5ur6_protein,5ur6,0.05210773
1hqh_protein,1hqh,0.86517465
6er4_protein,6er4,0.00077208155
6bh2_protein,6bh2,0.95123726
1bcd_protein,1bcd,0.47771588
3ud5_protein,3ud5,0.49384236
2r9b_protein,2r9b,0.3646279
5toe_protein,5toe,0.9397533
4xmr_protein,4xmr,0.710269
5tgc_protein,5tgc,0.0
5nz4_protein,5nz4,0.92070705
3hmo_protein,3hmo,0.21801035
2zis_protein,2zis,0.80877864
6bau_protein,6bau,0.8066751
1fhr_protein,1fhr,0.043637387
4ayv_protein,4ayv,0.6296526
3ce3_protein,3ce3,0.44880864
5lma_protein,5lma,0.9007353
6evm_protein,6evm,0.0
1uj6_protein,1uj6,0.9843156
2qbs_protein,2qbs,0.90697676
2g01_protein,2g01,0.46483704
6bod_protein,6bod,0.89700377
1ugp_protein,1ugp,0.18116882
6bx6_protein,6bx6,0.5011136
5u3b_protein,5u3b,0.9318542
1rww_protein,1rww,0.6992819
3rxf_protein,3rxf,0.9697509
6exm_protein,6exm,0.9898119
2psv_protein,2psv,0.868491
5n1s_protein,5n1s,0.78775513
5wlo_protein,5wlo,0.7769531
4mwq_protein,4mwq,0.9591002
3hfv_protein,3hfv,0.04271992
3k8o_protein,3k8o,0.8313037
5tca_protein,5tca,0.80585366
5upe_protein,5upe,0.7172557
1ybo_protein,1ybo,0.0
5u11_protein,5u11,0.97861505
3zn1_protein,3zn1,0.3753329
3l0e_protein,3l0e,0.42153645
3mks_protein,3mks,0.0
2w1d_protein,2w1d,0.39278936
3nu3_protein,3nu3,0.88480633
1x07_protein,1x07,0.0009930487
3s9t_protein,3s9t,0.60469747
1xz8_protein,1xz8,0.6960133
4m5o_protein,4m5o,0.4272059
5n2x_protein,5n2x,0.79913473
1a1e_protein,1a1e,0.88228345
4zy4_protein,4zy4,0.3091892
2g9u_protein,2g9u,0.8852389
5th7_protein,5th7,0.92978144
1m7d_protein,1m7d,0.33069164
3s2p_protein,3s2p,0.20654346
5ung_protein,5ung,0.9035326
5iuh_protein,5iuh,0.92193675
4pd9_protein,4pd9,0.9892996
4jg0_protein,4jg0,0.0775572
5hg1_protein,5hg1,0.0
4o5g_protein,4o5g,0.35501194
1kf0_protein,1kf0,0.66051453
6g92_protein,6g92,0.2993197
3ixk_protein,3ixk,0.0
3ro4_protein,3ro4,0.92815614
2aux_protein,2aux,0.92520326
6afl_protein,6afl,0.9895833
5wcl_protein,5wcl,0.3559492
6eks_protein,6eks,0.0
3t0t_protein,3t0t,0.0
4z2i_protein,4z2i,0.67197984
4kqo_protein,4kqo,0.0
4dv8_protein,4dv8,0.3944488
2qh6_protein,2qh6,0.5924271
5lch_protein,5lch,0.9032258
1nw5_protein,1nw5,0.8801587
6bln_protein,6bln,0.22640705
4gmy_protein,4gmy,0.7868509
5t2y_protein,5t2y,0.08995098
5nxy_protein,5nxy,0.4814516
3oe8_protein,3oe8,0.0
4erf_protein,4erf,0.7633333
3ifl_protein,3ifl,0.34405026
6ckx_protein,6ckx,0.05127841
5h4j_protein,5h4j,0.6421695
1c1u_protein,1c1u,0.21375267
2pt9_protein,2pt9,0.57513785
5unh_protein,5unh,0.7883048
3b9s_protein,3b9s,0.39481708
6hdq_protein,6hdq,0.702
2xfj_protein,2xfj,0.74266285
5osl_protein,5osl,0.0
4nbk_protein,4nbk,0.0
5jga_protein,5jga,0.8740809
3b8r_protein,3b8r,0.9102564
5fut_protein,5fut,0.11724138
2nyr_protein,2nyr,nan
3il5_protein,3il5,0.17645779
4b32_protein,4b32,0.5652439
4dro_protein,4dro,0.8033739
2pq9_protein,2pq9,0.80489075
3uwl_protein,3uwl,0.3853939
2x2r_protein,2x2r,0.5133734
3tkh_protein,3tkh,0.26733398
6glb_protein,6glb,0.8582544
5h9p_protein,5h9p,0.6621019
4nue_protein,4nue,0.68669724
6m9f_protein,6m9f,0.37566754
4el5_protein,4el5,0.98410404
3ary_protein,3ary,0.79920214
3kf7_protein,3kf7,0.16481023
3o9a_protein,3o9a,0.89854413
6chh_protein,6chh,0.15500362
4pax_protein,4pax,1.0
2zg1_protein,2zg1,0.8356164
4wmu_protein,4wmu,0.0
5ohj_protein,5ohj,0.75307065
4l2k_protein,4l2k,0.97598106
5aab_protein,5aab,0.8596181
5wkl_protein,5wkl,0.6946764
4qxr_protein,4qxr,0.9953626
2r3y_protein,2r3y,0.26646867
1k2v_protein,1k2v,0.38368985
5uoy_protein,5uoy,0.34791332
4or0_protein,4or0,0.65811014
4muf_protein,4muf,0.9025796
1bxq_protein,1bxq,0.607722
6fer_protein,6fer,0.121294186
4j1k_protein,4j1k,0.9613821
4ca5_protein,4ca5,0.529036
4jv9_protein,4jv9,0.9724729
4clb_protein,4clb,0.8626968
4ii9_protein,4ii9,0.0804862
3mmf_protein,3mmf,0.7391099
2gz7_protein,2gz7,0.0
2ima_protein,2ima,0.99051493
1pye_protein,1pye,0.29881537
5nx9_protein,5nx9,0.0
5nzf_protein,5nzf,0.9590164
5h14_protein,5h14,0.8284107
5hvp_protein,5hvp,0.34078056
3uoj_protein,3uoj,0.6755006
4yl0_protein,4yl0,0.2863276
4o6w_protein,4o6w,0.31105027
1okv_protein,1okv,0.55880684
2z8e_protein,2z8e,0.034587994
4h5e_protein,4h5e,0.09961369
5zvw_protein,5zvw,0.43100482
3okv_protein,3okv,0.45616883
5q0x_protein,5q0x,0.14194404
1yyr_protein,1yyr,0.30777165
4cd5_protein,4cd5,0.2487615
6fa2_protein,6fa2,0.24656188
3shc_protein,3shc,0.7930205
3tyq_protein,3tyq,0.93029875
1evh_protein,1evh,0.78913045
5a0a_protein,5a0a,0.9006928
6g3q_protein,6g3q,0.72186834
5tq3_protein,5tq3,0.23500447
2j7w_protein,2j7w,0.014534884
5k5c_protein,5k5c,0.0
4bty_protein,4bty,0.0
4hpi_protein,4hpi,0.2142512
4qrc_protein,4qrc,0.7946035
5lxp_protein,5lxp,0.56077015
1uv6_protein,1uv6,0.40394738
2pjc_protein,2pjc,0.67568696
5lmk_protein,5lmk,0.704918
